# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec 19 03:41:26 2023
#
# User ID:         asafka7a
#
# User preference: third*
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and pl_orbperstr not null
# CONSTRAINT:  and pl_orbsmaxstr not null
# CONSTRAINT:  and pl_radjstr not null
# CONSTRAINT:  and pl_bmassjstr not null
# CONSTRAINT:  and pl_densstr not null
# CONSTRAINT:  and st_radstr not null
# CONSTRAINT:  and st_massstr not null
# CONSTRAINT:  and st_agestr not null
# CONSTRAINT:  and sy_diststr not null)
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2
Kepler-224 e,0,18.64357700,0.00008700,-0.00008700,0,0.124000,,,0,0.176,0.013,-0.013,0,0.01430,,,0,M-R relationship,3.260000,,,0,0.000000,,,0,,0.68,0.04,-0.04,0,0.82,0.03,-0.03,0,2.290,2.210,-0.940,0,782.0880000,18.7190000,-17.8790000
Kepler-225 b,0,6.73897500,0.00004100,-0.00004100,0,0.056000,,,0,0.107,0.006,-0.006,0,0.00588,,,0,M-R relationship,5.950000,,,0,0.000000,,,0,M1 V,0.48,0.02,-0.02,0,0.59,0.01,-0.01,0,2.880,3.300,-1.330,0,561.1010000,12.7010000,-12.1600000
Kepler-225 c,0,18.79423400,0.00007600,-0.00007600,0,0.111000,,,0,0.164,0.009,-0.009,0,0.01270,,,0,M-R relationship,3.560000,,,0,0.000000,,,0,M1 V,0.48,0.02,-0.02,0,0.59,0.01,-0.01,0,2.880,3.300,-1.330,0,561.1010000,12.7010000,-12.1600000
Kepler-226 b,0,3.94099700,0.00002000,-0.00002000,0,0.047000,,,0,0.138,0.055,-0.055,0,0.07600,0.03700,-0.03200,0,Mass,35.400000,,,0,0.000000,,,0,,0.80,0.32,-0.32,0,0.91,0.04,-0.04,0,0.500,3.900,-3.900,0,980.1380000,26.5920000,-25.2440000
Kepler-226 c,0,5.34955500,0.00001400,-0.00001400,0,0.058000,,,0,0.203,0.080,-0.080,0,0.14200,0.07100,-0.06000,0,Mass,21.200000,,,0,0.000000,,,0,,0.80,0.32,-0.32,0,0.91,0.04,-0.04,0,0.500,3.900,-3.900,0,980.1380000,26.5920000,-25.2440000
Kepler-226 d,0,8.10904400,0.00009400,-0.00009400,0,0.076000,,,0,0.109,0.044,-0.044,0,0.00624,,,0,M-R relationship,5.990000,,,0,0.000000,,,0,,0.80,0.32,-0.32,0,0.91,0.04,-0.04,0,0.500,3.900,-3.900,0,980.1380000,26.5920000,-25.2440000
Kepler-227 b,0,9.48801500,0.00003900,-0.00003900,0,0.090000,,,0,0.277,0.140,-0.140,0,0.03100,,,0,M-R relationship,1.800000,,,0,0.000000,,,0,,1.09,0.55,-0.55,0,0.92,0.05,-0.05,0,7.700,3.200,-3.200,0,1083.0600000,29.6700000,-29.6700000
Kepler-227 c,0,54.41869400,0.00046000,-0.00046000,0,0.290000,,,0,0.271,0.136,-0.136,0,0.02980,,,0,M-R relationship,1.850000,,,0,0.000000,,,0,,1.09,0.55,-0.55,0,0.92,0.05,-0.05,0,7.700,3.200,-3.200,0,1083.0600000,29.6700000,-29.6700000
Kepler-228 b,0,2.56654600,0.00002600,-0.00002600,0,0.038000,,,0,0.136,0.063,-0.063,0,0.00930,,,0,M-R relationship,4.540000,,,0,0.000000,,,0,,1.01,0.47,-0.47,0,0.95,0.06,-0.05,0,0.300,2.400,-2.400,0,1644.6100000,79.3200000,-72.4600000
Kepler-228 c,0,4.13444400,0.00001800,-0.00001800,0,0.052000,,,0,0.241,0.111,-0.111,0,0.02440,,,0,M-R relationship,2.160000,,,0,0.000000,,,0,,1.01,0.47,-0.47,0,0.95,0.06,-0.05,0,0.300,2.400,-2.400,0,1644.6100000,79.3200000,-72.4600000
Kepler-228 d,0,11.09428600,0.00003600,-0.00003600,0,0.101000,,,0,0.360,0.165,-0.165,0,0.04830,,,0,M-R relationship,1.280000,,,0,0.000000,,,0,,1.01,0.47,-0.47,0,0.95,0.06,-0.05,0,0.300,2.400,-2.400,0,1644.6100000,79.3200000,-72.4600000
Kepler-229 b,0,6.25297200,0.00002100,-0.00002100,0,0.062000,,,0,0.196,0.070,-0.070,0,0.01720,,,0,M-R relationship,2.830000,,,0,0.000000,,,0,,0.73,0.26,-0.26,0,0.80,0.04,-0.04,0,1.100,3.600,-3.600,0,826.2650000,23.8720000,-22.5910000
Kepler-229 c,0,16.06863800,0.00001900,-0.00001900,0,0.117000,,,0,0.439,0.155,-0.155,0,0.06760,,,0,M-R relationship,0.992000,,,0,0.000000,,,0,,0.73,0.26,-0.26,0,0.80,0.04,-0.04,0,1.100,3.600,-3.600,0,826.2650000,23.8720000,-22.5910000
Kepler-229 d,0,41.19491200,0.00024800,-0.00024800,0,0.220000,,,0,0.343,0.123,-0.123,0,0.04450,,,0,M-R relationship,1.370000,,,0,0.000000,,,0,,0.73,0.26,-0.26,0,0.80,0.04,-0.04,0,1.100,3.600,-3.600,0,826.2650000,23.8720000,-22.5910000
Kepler-23 d,0,15.27429900,0.00010400,-0.00010400,0,0.124000,,,0,0.196,0.008,-0.008,0,0.05500,0.04300,-0.03700,0,Mass,9.080000,,,0,0.080000,0.240000,-0.080000,0,,1.55,0.05,-0.05,0,1.10,0.04,-0.03,0,6.610,1.200,-1.100,0,835.7560000,11.4630000,-11.1630000
Kepler-230 b,0,32.62555500,0.00012600,-0.00012600,0,0.191000,,,0,0.380,0.194,-0.194,0,0.05290,,,0,M-R relationship,1.190000,,,0,0.000000,,,0,,0.82,0.41,-0.41,0,0.84,0.05,-0.06,0,1.800,4.000,-4.000,0,740.7540000,13.8660000,-13.3740000
Kepler-230 c,0,91.77324200,0.00161800,-0.00161800,0,0.380000,,,0,0.182,0.093,-0.093,0,0.01520,,,0,M-R relationship,3.120000,,,0,0.000000,,,0,,0.82,0.41,-0.41,0,0.84,0.05,-0.06,0,1.800,4.000,-4.000,0,740.7540000,13.8660000,-13.3740000
Kepler-231 b,0,10.06527500,0.00002700,-0.00002700,0,0.074000,,,0,0.154,0.011,-0.011,0,0.11100,0.06200,-0.05200,0,Mass,37.600000,,,0,0.000000,,,0,M1 V,0.49,0.02,-0.02,0,0.58,0.01,-0.01,0,3.470,4.930,-1.860,0,316.6180000,3.3480000,-3.2810000
Kepler-231 c,0,19.27156600,0.00009900,-0.00009900,0,0.114000,,,0,0.172,0.017,-0.017,0,0.07600,0.04200,-0.03500,0,Mass,18.400000,,,0,0.000000,,,0,M1 V,0.49,0.02,-0.02,0,0.58,0.01,-0.01,0,3.470,4.930,-1.860,0,316.6180000,3.3480000,-3.2810000
Kepler-232 b,0,4.43122200,0.00001100,-0.00001100,0,0.054000,,,0,0.275,0.131,-0.131,0,0.03050,,,0,M-R relationship,1.820000,,,0,0.000000,,,0,,0.97,0.46,-0.46,0,0.97,0.06,-0.05,0,1.400,3.100,-3.100,0,1349.1300000,48.3800000,-45.1900000
Kepler-232 c,0,11.37934900,0.00004400,-0.00004400,0,0.101000,,,0,0.342,0.166,-0.166,0,0.04420,,,0,M-R relationship,1.370000,,,0,0.000000,,,0,,0.97,0.46,-0.46,0,0.97,0.06,-0.05,0,1.400,3.100,-3.100,0,1349.1300000,48.3800000,-45.1900000
Kepler-233 b,0,8.47238200,0.00002600,-0.00002600,0,0.077000,,,0,0.217,0.059,-0.059,0,0.02040,,,0,M-R relationship,2.480000,,,0,0.000000,,,0,,0.76,0.21,-0.21,0,0.85,0.02,-0.02,0,0.600,3.700,-3.700,0,856.4170000,19.3280000,-18.5060000
Kepler-233 c,0,60.41895500,0.00063000,-0.00063000,0,0.287000,,,0,0.242,0.070,-0.070,0,0.02450,,,0,M-R relationship,2.150000,,,0,0.000000,,,0,,0.76,0.21,-0.21,0,0.85,0.02,-0.02,0,0.600,3.700,-3.700,0,856.4170000,19.3280000,-18.5060000
Kepler-234 b,0,2.71150600,0.00000600,-0.00000600,0,0.040000,,,0,0.330,0.148,-0.148,0,0.04160,,,0,M-R relationship,1.430000,,,0,0.000000,,,0,,1.11,0.49,-0.49,0,1.11,0.08,-0.07,0,3.470,1.580,-1.800,0,1733.1000000,94.6300000,-85.4700000
Kepler-234 c,0,7.21205000,0.00002200,-0.00002200,0,0.077000,,,0,0.313,0.139,-0.139,0,0.03810,,,0,M-R relationship,1.540000,,,0,0.000000,,,0,,1.11,0.49,-0.49,0,1.11,0.08,-0.07,0,3.470,1.580,-1.800,0,1733.1000000,94.6300000,-85.4700000
Kepler-235 b,0,3.34022200,0.00000500,-0.00000500,0,0.037000,,,0,0.199,0.009,-0.009,0,0.01760,,,0,M-R relationship,2.770000,,,0,0.000000,,,0,M0 V,0.55,0.02,-0.02,0,0.58,0.02,-0.02,0,6.000,0.600,-0.300,0,428.0180000,6.6950000,-6.4950000
Kepler-235 c,0,7.82490400,0.00005500,-0.00005500,0,0.065000,,,0,0.114,0.007,-0.007,0,0.00687,,,0,M-R relationship,5.710000,,,0,0.000000,,,0,M0 V,0.55,0.02,-0.02,0,0.58,0.02,-0.02,0,6.000,0.600,-0.300,0,428.0180000,6.6950000,-6.4950000
Kepler-235 d,0,20.06054800,0.00009900,-0.00009900,0,0.122000,,,0,0.183,0.009,-0.009,0,0.01530,,,0,M-R relationship,3.100000,,,0,0.000000,,,0,M0 V,0.55,0.02,-0.02,0,0.58,0.02,-0.02,0,6.000,0.600,-0.300,0,428.0180000,6.6950000,-6.4950000
Kepler-235 e,0,46.18366900,0.00042500,-0.00042500,0,0.213000,,,0,0.198,0.026,-0.026,0,0.01750,,,0,M-R relationship,2.790000,,,0,0.000000,,,0,M0 V,0.55,0.02,-0.02,0,0.58,0.02,-0.02,0,6.000,0.600,-0.300,0,428.0180000,6.6950000,-6.4950000
Kepler-236 b,0,8.29561100,0.00003200,-0.00003200,0,0.065000,,,0,0.140,0.011,-0.011,0,0.00972,,,0,M-R relationship,4.390000,,,0,0.000000,,,0,M1 V,0.51,0.02,-0.02,0,0.60,0.02,-0.02,0,3.160,4.620,-1.550,0,288.7630000,2.2650000,-2.2650000
Kepler-236 c,0,23.96812700,0.00017400,-0.00017400,0,0.132000,,,0,0.178,0.015,-0.015,0,0.01470,,,0,M-R relationship,3.200000,,,0,0.000000,,,0,M1 V,0.51,0.02,-0.02,0,0.60,0.02,-0.02,0,3.160,4.620,-1.550,0,288.7630000,2.2650000,-2.2650000
Kepler-237 b,0,4.71510600,0.00003000,-0.00003000,0,0.050000,,,0,0.126,0.067,-0.067,0,0.00809,,,0,M-R relationship,5.040000,,,0,0.000000,,,0,,0.72,0.38,-0.38,0,0.70,0.02,-0.02,0,13.800,3.800,-3.800,0,657.8220000,10.4290000,-10.1130000
Kepler-237 c,0,8.10363600,0.00003200,-0.00003200,0,0.071000,,,0,0.186,0.098,-0.098,0,0.01570,,,0,M-R relationship,3.040000,,,0,0.000000,,,0,,0.72,0.38,-0.38,0,0.70,0.02,-0.02,0,13.800,3.800,-3.800,0,657.8220000,10.4290000,-10.1130000
Kepler-238 b,0,2.09087600,0.00002000,-0.00002000,0,0.034000,,,0,0.154,0.036,-0.036,0,0.01150,,,0,M-R relationship,3.860000,,,0,0.000000,,,0,,1.43,0.26,-0.26,0,1.06,0.07,-0.05,0,6.760,2.050,-2.250,0,1798.7500000,75.2100000,-69.5100000
Kepler-238 c,0,6.15555700,0.00005000,-0.00005000,0,0.069000,,,0,0.213,0.040,-0.040,0,0.01980,,,0,M-R relationship,2.540000,,,0,0.000000,,,0,,1.43,0.26,-0.26,0,1.06,0.07,-0.05,0,6.760,2.050,-2.250,0,1798.7500000,75.2100000,-69.5100000
Kepler-238 d,0,13.23354900,0.00008100,-0.00008100,0,0.115000,,,0,0.274,0.051,-0.051,0,0.03030,,,0,M-R relationship,1.830000,,,0,0.000000,,,0,,1.43,0.26,-0.26,0,1.06,0.07,-0.05,0,6.760,2.050,-2.250,0,1798.7500000,75.2100000,-69.5100000
Kepler-238 e,0,23.65400000,,,0,0.165800,,,0,0.500,0.211,-0.041,0,0.53400,0.22600,-0.21700,0,Mass,5.310000,,,0,0.000000,,,0,,0.96,0.41,-0.08,0,1.06,0.17,-0.12,0,6.760,2.050,-2.250,0,1798.7500000,75.2100000,-69.5100000
Kepler-238 f,0,50.44700000,,,0,0.274700,,,0,0.178,0.076,-0.015,0,0.04200,0.00900,-0.00800,0,Mass,9.270000,,,0,0.000000,,,0,,0.96,0.41,-0.08,0,1.06,0.17,-0.12,0,6.760,2.050,-2.250,0,1798.7500000,75.2100000,-69.5100000
Kepler-239 b,0,11.76305100,0.00003400,-0.00003400,0,0.095000,,,0,0.208,0.013,-0.013,0,0.01900,,,0,M-R relationship,2.620000,,,0,0.000000,,,0,,0.76,0.04,-0.04,0,0.76,0.02,-0.02,0,3.310,2.250,-1.530,0,648.1090000,13.3320000,-13.3320000
Kepler-239 c,0,56.22809800,0.00058000,-0.00058000,0,0.268000,,,0,0.224,0.037,-0.037,0,0.02150,,,0,M-R relationship,2.380000,,,0,0.000000,,,0,,0.76,0.04,-0.04,0,0.76,0.02,-0.02,0,3.310,2.250,-1.530,0,648.1090000,13.3320000,-13.3320000
Kepler-24 d,0,4.24438400,0.00005300,-0.00005300,0,0.051000,,,0,0.149,0.035,-0.035,0,0.01080,,,0,M-R relationship,4.050000,,,0,0.000000,,,0,,1.29,0.29,-0.29,0,0.98,0.06,-0.06,0,5.200,2.000,-2.000,0,1156.8100000,32.0800000,-32.0800000
Kepler-24 e,0,18.99835500,0.00015700,-0.00015700,0,0.138000,,,0,0.248,0.057,-0.057,0,0.02560,,,0,M-R relationship,2.080000,,,0,0.000000,,,0,,1.29,0.29,-0.29,0,0.98,0.06,-0.06,0,5.200,2.000,-2.000,0,1156.8100000,32.0800000,-32.0800000
Kepler-240 b,0,4.14449500,0.00002600,-0.00002600,0,0.048000,,,0,0.122,0.050,-0.050,0,0.00771,,,0,M-R relationship,5.240000,,,0,0.000000,,,0,,0.74,0.30,-0.30,0,0.75,0.02,-0.02,0,0.900,3.800,-3.800,0,746.9270000,20.1500000,-19.1360000
Kepler-240 c,0,7.95352800,0.00002500,-0.00002500,0,0.074000,,,0,0.196,0.079,-0.079,0,0.32200,0.13600,-0.12400,0,Mass,52.800000,,,0,0.000000,,,0,,0.74,0.30,-0.30,0,0.75,0.02,-0.02,0,0.900,3.800,-3.800,0,746.9270000,20.1500000,-19.1360000
Kepler-241 b,0,12.71809200,0.00003500,-0.00003500,0,0.094000,,,0,0.208,0.092,-0.092,0,0.01900,,,0,M-R relationship,2.620000,,,0,0.000000,,,0,,0.67,0.29,-0.29,0,0.67,0.02,-0.02,0,13.900,3.900,-3.900,0,512.0000000,30.2630000,-37.6580000
Kepler-241 c,0,36.06597800,0.00013300,-0.00013300,0,0.189000,,,0,0.229,0.099,-0.099,0,0.02240,,,0,M-R relationship,2.310000,,,0,0.000000,,,0,,0.67,0.29,-0.29,0,0.67,0.02,-0.02,0,13.900,3.900,-3.900,0,512.0000000,30.2630000,-37.6580000
Kepler-242 b,0,8.20395000,0.00002000,-0.00002000,0,0.075000,,,0,0.233,0.143,-0.143,0,0.02300,,,0,M-R relationship,2.260000,,,0,0.000000,,,0,,0.85,0.52,-0.52,0,0.81,0.03,-0.04,0,14.000,3.900,-3.900,0,600.2410000,11.3420000,-10.9360000
Kepler-242 c,0,14.49648100,0.00008300,-0.00008300,0,0.109000,,,0,0.178,0.110,-0.110,0,0.01470,,,0,M-R relationship,3.200000,,,0,0.000000,,,0,,0.85,0.52,-0.52,0,0.81,0.03,-0.04,0,14.000,3.900,-3.900,0,600.2410000,11.3420000,-10.9360000
Kepler-243 b,0,5.71544200,0.00001100,-0.00001100,0,0.062000,,,0,0.219,0.103,-0.103,0,0.02070,,,0,M-R relationship,2.450000,,,0,0.000000,,,0,,0.84,0.40,-0.40,0,0.83,0.04,-0.04,0,3.500,3.800,-3.800,0,693.8600000,9.7960000,-9.5320000
Kepler-243 c,0,20.02621800,0.00016300,-0.00016300,0,0.142000,,,0,0.178,0.087,-0.087,0,0.01450,,,0,M-R relationship,3.220000,,,0,0.000000,,,0,,0.84,0.40,-0.40,0,0.83,0.04,-0.04,0,3.500,3.800,-3.800,0,693.8600000,9.7960000,-9.5320000
Kepler-244 b,0,4.31179200,0.00000800,-0.00000800,0,0.050000,,,0,0.246,0.103,-0.103,0,0.02530,,,0,M-R relationship,2.100000,,,0,0.000000,,,0,,0.80,0.34,-0.34,0,0.96,0.04,-0.06,0,0.500,4.100,-4.100,0,1036.4900000,36.2600000,-33.9300000
Kepler-244 c,0,9.76729200,0.00004600,-0.00004600,0,0.087000,,,0,0.183,0.078,-0.078,0,0.01530,,,0,M-R relationship,3.100000,,,0,0.000000,,,0,,0.80,0.34,-0.34,0,0.96,0.04,-0.06,0,0.500,4.100,-4.100,0,1036.4900000,36.2600000,-33.9300000
Kepler-244 d,0,20.05040100,0.00013000,-0.00013000,0,0.140000,,,0,0.206,0.087,-0.087,0,0.04800,0.06300,-0.04100,0,Mass,6.780000,,,0,0.000000,,,0,,0.80,0.34,-0.34,0,0.96,0.04,-0.06,0,0.500,4.100,-4.100,0,1036.4900000,36.2600000,-33.9300000
Kepler-245 b,0,7.49019000,0.00001900,-0.00001900,0,0.071000,,,0,0.229,0.016,-0.016,0,0.02240,,,0,M-R relationship,2.310000,,,0,0.000000,,,0,,0.80,0.05,-0.05,0,0.86,0.03,-0.03,0,3.630,2.860,-1.810,0,861.5270000,26.0410000,-24.5820000
Kepler-245 c,0,17.46081200,0.00007600,-0.00007600,0,0.124000,,,0,0.194,0.015,-0.015,0,0.71000,0.19300,-0.11500,0,Mass,120.000000,,,0,0.000000,,,0,,0.80,0.05,-0.05,0,0.86,0.03,-0.03,0,3.630,2.860,-1.810,0,861.5270000,26.0410000,-24.5820000
Kepler-245 d,0,36.27710800,0.00017300,-0.00017300,0,0.202000,,,0,0.270,0.019,-0.019,0,0.06800,0.05200,-0.03800,0,Mass,4.270000,,,0,0.000000,,,0,,0.80,0.05,-0.05,0,0.86,0.03,-0.03,0,3.630,2.860,-1.810,0,861.5270000,26.0410000,-24.5820000
Kepler-245 e,0,3.21982106,0.00000474,-0.00000474,0,0.040000,,,0,0.156,0.007,-0.005,0,0.01170,,,0,M-R relationship,3.800000,,,0,0.000000,,,0,,0.80,0.02,-0.02,0,0.86,0.03,-0.03,0,3.630,2.860,-1.810,0,861.5270000,26.0410000,-24.5820000
Kepler-246 b,0,4.60182000,0.00000800,-0.00000800,0,0.052000,,,0,0.209,0.107,-0.107,0,0.01910,,,0,M-R relationship,2.610000,,,0,0.000000,,,0,,0.83,0.42,-0.42,0,0.79,0.05,-0.03,0,12.600,3.800,-3.800,0,626.0780000,9.0560000,-8.8060000
Kepler-246 c,0,11.18716100,0.00007500,-0.00007500,0,0.095000,,,0,0.134,0.068,-0.068,0,0.00899,,,0,M-R relationship,4.660000,,,0,0.000000,,,0,,0.83,0.42,-0.42,0,0.79,0.05,-0.03,0,12.600,3.800,-3.800,0,626.0780000,9.0560000,-8.8060000
Kepler-247 b,0,3.33616000,0.00000700,-0.00000700,0,0.042000,,,0,0.146,0.041,-0.041,0,0.01050,,,0,M-R relationship,4.150000,,,0,0.000000,,,0,,0.77,0.21,-0.21,0,0.84,0.04,-0.04,0,0.800,3.700,-3.700,0,663.7110000,13.8840000,-13.3360000
Kepler-247 c,0,9.43945200,0.00000700,-0.00000700,0,0.084000,,,0,0.365,0.102,-0.102,0,0.04940,,,0,M-R relationship,1.260000,,,0,0.000000,,,0,,0.77,0.21,-0.21,0,0.84,0.04,-0.04,0,0.800,3.700,-3.700,0,663.7110000,13.8840000,-13.3360000
Kepler-247 d,0,20.47791200,0.00002600,-0.00002600,0,0.140000,,,0,0.352,0.098,-0.098,0,0.04630,,,0,M-R relationship,1.320000,,,0,0.000000,,,0,,0.77,0.21,-0.21,0,0.84,0.04,-0.04,0,0.800,3.700,-3.700,0,663.7110000,13.8840000,-13.3360000
Kepler-248 b,0,6.30820500,0.00001000,-0.00001000,0,0.066000,,,0,0.269,0.032,-0.032,0,0.02950,,,0,M-R relationship,1.870000,,,0,0.000000,,,0,,0.83,0.10,-0.10,0,0.90,0.02,-0.02,0,2.340,1.620,-0.954,0,738.7920000,12.7425000,-12.7425000
Kepler-248 c,0,16.23949400,0.00002400,-0.00002400,0,0.123000,,,0,0.363,0.044,-0.044,0,0.04900,,,0,M-R relationship,1.270000,,,0,0.000000,,,0,,0.83,0.10,-0.10,0,0.90,0.02,-0.02,0,2.340,1.620,-0.954,0,738.7920000,12.7425000,-12.7425000
Kepler-249 b,0,3.30653900,0.00001000,-0.00001000,0,0.035000,,,0,0.097,0.004,-0.004,0,0.00416,,,0,M-R relationship,5.600000,,,0,0.000000,,,0,M2 V,0.48,0.02,-0.02,0,0.51,0.02,-0.02,0,3.090,5.270,-1.670,0,190.4010000,1.2195000,-1.2195000
Kepler-249 c,0,7.11370200,0.00001800,-0.00001800,0,0.058000,,,0,0.135,0.008,-0.008,0,0.00909,,,0,M-R relationship,4.610000,,,0,0.000000,,,0,M2 V,0.48,0.02,-0.02,0,0.51,0.02,-0.02,0,3.090,5.270,-1.670,0,190.4010000,1.2195000,-1.2195000
Kepler-249 d,0,15.36845900,0.00007000,-0.00007000,0,0.097000,,,0,0.140,0.012,-0.012,0,0.00972,,,0,M-R relationship,4.390000,,,0,0.000000,,,0,M2 V,0.48,0.02,-0.02,0,0.51,0.02,-0.02,0,3.090,5.270,-1.670,0,190.4010000,1.2195000,-1.2195000
Kepler-25 b,0,6.23829700,0.00001700,-0.00001700,0,0.068500,,,0,0.245,0.003,-0.003,0,0.02750,0.00790,-0.00730,0,Mass,2.320000,0.670000,-0.610000,0,0.002900,0.002300,-0.001700,0,,1.32,0.02,-0.02,0,1.17,0.03,-0.03,0,4.650,0.750,-0.750,0,243.2490000,1.4140000,-1.3970000
Kepler-25 c,0,12.72070000,0.00011000,-0.00010000,0,0.110100,,,0,0.465,0.006,-0.006,0,0.04790,0.00410,-0.00510,0,Mass,0.588000,0.053000,-0.061000,0,0.006100,0.004900,-0.004100,0,,1.32,0.02,-0.02,0,1.17,0.03,-0.03,0,2.750,0.300,-0.300,0,243.2490000,1.4140000,-1.3970000
Kepler-250 b,0,4.14814100,0.00004600,-0.00004600,0,0.048000,,,0,0.101,0.061,-0.061,0,0.00474,,,0,M-R relationship,5.750000,,,0,0.000000,,,0,,0.81,0.46,-0.46,0,0.83,0.03,-0.04,0,13.200,3.700,-3.700,0,760.5850000,16.9200000,-16.2110000
Kepler-250 c,0,7.15680400,0.00002200,-0.00002200,0,0.069000,,,0,0.203,0.117,-0.117,0,0.01830,,,0,M-R relationship,2.700000,,,0,0.000000,,,0,,0.81,0.46,-0.46,0,0.83,0.03,-0.04,0,13.200,3.700,-3.700,0,760.5850000,16.9200000,-16.2110000
Kepler-250 d,0,17.64831200,0.00008100,-0.00008100,0,0.127000,,,0,0.194,0.112,-0.112,0,0.01700,,,0,M-R relationship,2.860000,,,0,0.000000,,,0,,0.81,0.46,-0.46,0,0.83,0.03,-0.04,0,13.200,3.700,-3.700,0,760.5850000,16.9200000,-16.2110000
Kepler-251 b,0,4.79093600,0.00003700,-0.00003700,0,0.053000,,,0,0.119,0.021,-0.021,0,0.00733,,,0,M-R relationship,5.440000,,,0,0.000000,,,0,,0.89,0.15,-0.15,0,0.95,0.04,-0.04,0,3.630,2.900,-1.930,0,924.6250000,27.2190000,-25.7300000
Kepler-251 c,0,16.51404300,0.00005400,-0.00005400,0,0.122000,,,0,0.247,0.044,-0.044,0,0.02550,,,0,M-R relationship,2.090000,,,0,0.000000,,,0,,0.89,0.15,-0.15,0,0.95,0.04,-0.04,0,3.630,2.900,-1.930,0,924.6250000,27.2190000,-25.7300000
Kepler-251 d,0,30.13300100,0.00016100,-0.00016100,0,0.182000,,,0,0.247,0.044,-0.044,0,0.02550,,,0,M-R relationship,2.090000,,,0,0.000000,,,0,,0.89,0.15,-0.15,0,0.95,0.04,-0.04,0,3.630,2.900,-1.930,0,924.6250000,27.2190000,-25.7300000
