# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug  8 06:11:11 2023
#
# User ID:         asafka7a
#
# User preference: first*
#
# CONSTRAINT:  where (pl_controv_flag = 0
# CONSTRAINT:  and pl_orbsmaxstr not null
# CONSTRAINT:  and pl_radjstr not null
# CONSTRAINT:  and pl_bmassjstr not null
# CONSTRAINT:  and pl_densstr not null
# CONSTRAINT:  and st_agestr not null
# CONSTRAINT:  and sy_diststr < 100)
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_spectype,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2
HD 126614 b,0,1257.25303000,5.95652000,-6.18760000,0,2.249000,0.088000,-0.096000,0,1.140,,,0,0.33900,0.20400,-0.01900,0,Mass,0.289000,,,0,0.548000,0.063000,-0.062000,0,G8 IV,0.96,0.12,-0.12,0,7.200,2.000,-2.000,0,73.0961000,0.2453000,-0.2436000
HD 219828 b,0,3.83483000,0.00007000,-0.00007000,0,0.049000,0.002000,-0.002000,0,0.409,,,0,0.06000,0.00500,-0.00500,0,Msini,1.080000,,,0,0.091000,0.021000,-0.025000,0,G0 IV,1.04,0.12,-0.12,0,5.690,0.710,-0.710,0,73.1140000,0.3570000,-0.3536000
HD 219828 c,0,4789.87297000,90.67081000,-80.73006000,0,5.657000,0.228000,-0.242000,0,1.090,,,0,16.05400,3.52000,-1.27000,0,Mass,15.400000,,,0,0.811000,0.004000,-0.004000,0,G0 IV,1.04,0.12,-0.12,0,5.690,0.710,-0.710,0,73.1140000,0.3570000,-0.3536000
HD 149143 b,0,4.07182000,0.00001000,-0.00001000,0,0.053000,0.002900,-0.002900,0,1.220,,,0,1.33000,0.15000,-0.15000,0,Msini,0.923000,,,0,0.016700,0.004000,-0.004000,0,G0,1.20,0.20,-0.20,0,4.280,0.680,-0.680,0,73.2801000,0.3623000,-0.3588000
HD 159243 b,0,12.62000000,0.00400000,-0.00400000,0,0.110000,0.002000,-0.002000,0,1.220,,,0,1.13000,0.05000,-0.05000,0,Msini,0.767000,,,0,0.020000,0.018000,-0.018000,0,G0 V,1.12,0.03,-0.03,0,1.250,1.100,-1.100,0,73.3055000,0.2358000,-0.2344000
HD 159243 c,0,248.40000000,4.90000000,-4.90000000,0,0.800000,0.020000,-0.020000,0,1.200,,,0,1.90000,0.13000,-0.13000,0,Msini,1.380000,,,0,0.075000,0.050000,-0.050000,0,G0 V,1.12,0.03,-0.03,0,1.250,1.100,-1.100,0,73.3055000,0.2358000,-0.2344000
4 UMa b,0,269.30000000,1.96000000,-1.96000000,0,0.870000,0.040000,-0.040000,0,1.130,,,0,7.10000,1.60000,-1.60000,0,Msini,6.050000,,,0,0.432000,0.024000,-0.024000,0,K1 III,1.23,0.15,-0.15,0,4.604,2.000,-2.000,0,73.4603000,1.1860500,-1.1860500
TOI-1260 b,0,3.12746300,0.00000500,-0.00000500,0,0.036700,0.001100,-0.001100,0,0.215,0.004,-0.004,0,0.02693,0.00485,-0.00485,0,Mass,3.350000,0.640000,-0.640000,0,0.000000,,,0,K6 V,0.68,0.10,-0.06,0,6.700,5.100,-5.200,0,73.5977000,0.1607000,-0.1601000
TOI-1260 c,0,7.49313400,0.00002000,-0.00002000,0,0.065700,0.002000,-0.002000,0,0.246,0.006,-0.006,0,0.04153,0.01331,-0.01331,0,Mass,3.450000,1.140000,-1.140000,0,0.000000,,,0,K6 V,0.68,0.10,-0.06,0,6.700,5.100,-5.200,0,73.5977000,0.1607000,-0.1601000
TOI-1260 d,0,16.60816400,0.00008300,-0.00008300,0,0.111600,0.003300,-0.003300,0,0.278,0.007,-0.007,0,0.03725,0.02451,-0.02451,0,Mass,2.140000,1.420000,-1.420000,0,0.000000,,,0,K6 V,0.68,0.10,-0.06,0,6.700,5.100,-5.200,0,73.5977000,0.1607000,-0.1601000
HD 88133 b,0,3.41488400,0.00003000,-0.00003000,0,0.047900,0.003300,-0.003300,0,1.230,,,0,1.02000,0.61000,-0.28000,0,Mass,0.678000,,,0,0.031000,0.021000,-0.021000,0,G5,1.26,,,0,5.370,0.910,-0.910,0,73.6123000,0.3053000,-0.3029000
TOI-421 b,0,5.19672000,0.00049000,-0.00049000,0,0.056000,0.001800,-0.001800,0,0.239,0.017,-0.016,0,0.02256,0.00208,-0.00208,0,Mass,2.050000,0.520000,-0.410000,0,0.163000,0.082000,-0.071000,0,G9 V,0.85,0.03,-0.02,0,9.400,2.400,-3.100,0,74.7969000,0.2041000,-0.2029000
TOI-421 c,0,16.06819000,0.00035000,-0.00035000,0,0.118900,0.003900,-0.003900,0,0.454,0.014,-0.013,0,0.05166,0.00334,-0.00327,0,Mass,0.685000,0.080000,-0.072000,0,0.152000,0.042000,-0.042000,0,G9 V,0.85,0.03,-0.02,0,9.400,2.400,-3.100,0,74.7969000,0.2041000,-0.2029000
Kepler-16 b,0,228.77600000,0.02000000,-0.03700000,0,0.704800,0.001100,-0.001100,0,0.754,0.003,-0.003,0,0.33300,0.01600,-0.01600,0,Mass,0.964000,0.047000,-0.046000,0,0.006900,0.001000,-0.001500,0,,0.69,0.00,0.00,0,3.800,3.700,-3.700,0,75.0852000,0.1541000,-0.1536000
TOI-733 b,0,4.88476500,0.00001900,-0.00002400,0,0.061800,0.003600,-0.003900,0,0.178,0.008,-0.008,0,0.01800,0.00220,-0.00214,0,Mass,3.980000,0.770000,-0.660000,0,0.046000,0.056000,-0.033000,0,G,0.96,0.05,-0.03,0,4.400,1.500,-3.100,0,75.2092000,0.1764000,-0.1756000
14 And b,0,185.84000000,0.23000000,-0.23000000,0,0.830000,,,0,1.150,,,0,4.80000,,,0,Msini,3.900000,,,0,0.000000,,,0,K0 III,2.20,0.10,-0.20,0,4.500,1.900,-1.900,0,75.4392000,0.7140000,-0.7140000
HD 149026 b,0,2.87589000,0.00000200,-0.00000200,0,0.043640,0.000220,-0.000220,0,0.740,0.020,-0.020,0,0.38000,0.06000,-0.06000,0,Mass,0.750000,0.089000,-0.077000,0,0.000000,,,0,G0,1.42,0.33,-0.33,0,2.600,0.200,-0.200,0,75.8643000,0.1740000,-0.1733000
18 Del b,0,993.30000000,3.20000000,-3.20000000,0,2.600000,,,0,1.110,,,0,10.30000,,,0,Msini,9.210000,,,0,0.080000,0.010000,-0.010000,0,G6 III,2.30,,,0,1.100,0.100,-0.100,0,76.2220000,0.6217000,-0.6217000
HD 67087 b,0,352.20000000,1.70000000,-1.60000000,0,1.080000,0.040000,-0.040000,0,1.170,,,0,3.06000,0.22000,-0.20000,0,Msini,2.380000,,,0,0.170000,0.070000,-0.070000,0,F8 V,1.36,0.04,-0.04,0,1.450,0.510,-0.510,0,76.5217000,0.3315000,-0.3287000
HD 67087 c,0,2374.00000000,193.00000000,-156.00000000,0,3.860000,0.430000,-0.370000,0,1.150,,,0,4.85000,10.00000,-3.61000,0,Msini,3.940000,,,0,0.760000,0.170000,-0.240000,0,F8 V,1.36,0.04,-0.04,0,1.450,0.510,-0.510,0,76.5217000,0.3315000,-0.3287000
HD 148164 b,0,328.55000000,0.41000000,-0.41000000,0,0.993000,0.066000,-0.066000,0,1.220,,,0,1.23000,0.25000,-0.25000,0,Msini,0.835000,,,0,0.587000,0.026000,-0.026000,0,F8,1.21,0.24,-0.24,0,2.410,0.810,-0.810,0,77.1971000,0.3014000,-0.2992000
HD 148164 c,0,5062.00000000,114.00000000,-114.00000000,0,6.150000,0.500000,-0.500000,0,1.150,,,0,5.16000,0.82000,-0.82000,0,Msini,4.300000,,,0,0.125000,0.017000,-0.017000,0,F8,1.21,0.24,-0.24,0,2.410,0.810,-0.810,0,77.1971000,0.3014000,-0.2992000
TOI-969 b,0,1.82373050,0.00000200,-0.00000210,0,0.026360,0.000170,-0.000170,0,0.247,0.008,-0.009,0,0.02863,0.00315,-0.00315,0,Mass,2.340000,0.390000,-0.340000,0,,,,,K V,0.73,0.01,-0.01,0,2.030,0.170,-0.170,0,77.2554000,0.3267000,-0.3240000
TOI-969 c,0,1700.00000000,290.00000000,-280.00000000,0,2.520000,0.270000,-0.290000,0,1.110,,,0,11.30000,1.10000,-0.90000,0,Msini,10.400000,,,0,0.628000,0.043000,-0.036000,0,K V,0.73,0.01,-0.01,0,2.030,0.170,-0.170,0,77.2554000,0.3267000,-0.3240000
HD 55696 b,0,1827.00000000,10.00000000,-10.00000000,0,3.180000,0.180000,-0.180000,0,1.160,,,0,4.27000,1.00000,-0.69000,0,Mass,3.470000,,,0,0.705000,0.022000,-0.022000,0,G0 V,1.29,0.20,-0.20,0,2.640,0.500,-0.500,0,77.9693000,0.1836000,-0.1827000
HD 75898 b,0,422.90000000,0.29000000,-0.29000000,0,1.191000,0.073000,-0.073000,0,1.180,,,0,2.71000,0.36000,-0.36000,0,Msini,2.060000,,,0,0.110000,0.010000,-0.010000,0,G0,1.26,0.23,-0.23,0,3.560,0.650,-0.650,0,78.0505000,0.3040000,-0.3016000
HD 17156 b,0,21.21663000,0.00045000,-0.00045000,0,0.162780,0.000760,-0.000760,0,1.100,0.030,-0.030,0,3.51000,0.21000,-0.21000,0,Mass,3.780000,0.060000,-0.060000,0,0.680000,0.000000,0.000000,0,G5,1.41,0.12,-0.12,0,3.370,0.200,-0.470,0,78.0863000,0.2397000,-0.2383000
HD 68402 b,0,1103.00000000,33.00000000,-33.00000000,0,2.180000,0.090000,-0.090000,0,1.120,,,0,7.90000,1.70000,-1.50000,0,Mass,6.900000,,,0,0.030000,0.060000,-0.060000,0,G5 IV/V,1.12,0.05,-0.05,0,2.000,3.000,-3.000,0,78.4293000,0.0963000,-0.0962000
Kepler-1582 b,0,4.83817712,0.00008840,-0.00008840,0,0.031600,,,0,0.133,0.015,-0.012,0,0.00889,,,0,M-R relationship,4.700000,,,0,0.000000,,,0,,0.28,0.03,-0.03,0,7.760,4.710,-5.060,0,78.8906000,0.4421000,-0.4372000
HD 224538 b,0,1202.05199000,3.88199000,-3.68089000,0,2.375000,0.111000,-0.123000,0,1.130,,,0,6.53100,1.83600,-0.34900,0,Mass,5.570000,,,0,0.476000,0.014000,-0.013000,0,F8/G0 IV/V,1.23,0.18,-0.18,0,2.000,3.000,-3.000,0,79.0608000,0.1854000,-0.1846000
K2-146 b,0,2.64460000,0.00006000,-0.00006000,0,0.024800,0.000200,-0.000200,0,0.183,0.005,-0.005,0,0.01816,0.00024,-0.00024,0,Mass,3.690000,0.210000,-0.210000,0,0.129000,0.019000,-0.019000,0,M3.0 V,0.33,0.01,-0.01,0,5.000,4.000,-2.000,0,79.3002000,0.4780000,-0.4723000
K2-146 c,0,4.00498000,0.00011000,-0.00011000,0,0.032700,0.000600,-0.000600,0,0.195,0.006,-0.006,0,0.02358,0.00031,-0.00031,0,Mass,3.920000,0.270000,-0.270000,0,0.075000,0.016000,-0.016000,0,M3.0 V,0.33,0.01,-0.01,0,5.000,4.000,-2.000,0,79.3002000,0.4780000,-0.4723000
HD 13908 b,0,19.38200000,0.00600000,-0.00600000,0,0.154000,0.002500,-0.002500,0,1.240,,,0,0.86500,0.03500,-0.03500,0,Msini,0.562000,,,0,0.020000,0.018000,-0.018000,0,F8 V,1.29,0.04,-0.04,0,2.900,0.400,-0.400,0,79.5515000,0.2196000,-0.2185000
HD 13908 c,0,931.00000000,17.00000000,-17.00000000,0,2.030000,0.040000,-0.040000,0,1.150,,,0,5.13000,0.25000,-0.25000,0,Msini,4.270000,,,0,0.120000,0.020000,-0.020000,0,F8 V,1.29,0.04,-0.04,0,2.900,0.400,-0.400,0,79.5515000,0.2196000,-0.2185000
HD 1397 b,0,11.53533000,0.00079000,-0.00080000,0,0.109700,0.001100,-0.001300,0,1.026,0.025,-0.027,0,0.41500,0.02000,-0.02000,0,Mass,0.477000,0.043000,-0.038000,0,0.251000,0.020000,-0.019000,0,G5 III/IV,1.32,0.04,-0.05,0,4.510,0.500,-0.500,0,79.5702000,0.1738000,-0.1731000
TOI-3785 b,0,4.67473730,0.00000380,-0.00000380,0,0.043000,0.001000,-0.001000,0,0.459,0.014,-0.014,0,0.04704,0.01290,-0.01233,0,Mass,0.610000,0.180000,-0.170000,0,0.110000,0.100000,-0.080000,0,M2 V,0.52,0.02,-0.02,0,8.000,4.100,-4.800,0,79.7634000,0.2243000,-0.2230000
LTT 9779 b,0,0.79205200,0.00000930,-0.00000930,0,0.016790,0.000140,-0.000120,0,0.421,0.021,-0.021,0,0.09225,0.00245,-0.00255,0,Mass,1.536000,0.123000,-0.123000,0,0.000000,,,0,G7 V,0.77,0.29,-0.21,0,1.900,1.700,-1.200,0,80.4373000,0.3174000,-0.3150000
HD 332231 b,0,18.71204000,0.00043000,-0.00043000,0,0.143600,0.003200,-0.003300,0,0.867,0.027,-0.025,0,0.24400,0.02100,-0.02100,0,Mass,0.464000,0.054000,-0.052000,0,0.032000,0.030000,-0.022000,0,F8,1.13,0.08,-0.08,0,4.300,2.500,-1.900,0,80.6665000,0.1917000,-0.1908000
K2-167 b,0,9.97748000,0.00000000,0.00000000,0,0.091000,0.002500,-0.002500,0,0.205,0.019,-0.012,0,0.02045,0.00503,-0.00472,0,Mass,2.870000,0.240000,-0.360000,0,0.470000,,,1,F7 V,1.01,0.08,-0.07,0,7.500,2.400,-2.100,0,80.8994000,0.4731000,-0.4677000
TOI-1710 b,0,24.28342900,0.00004300,-0.00004300,0,0.160000,0.040000,-0.040000,0,0.476,0.010,-0.010,0,0.08904,0.01479,-0.01479,0,Mass,0.940000,0.220000,-0.220000,0,0.160000,0.080000,-0.080000,0,G5 V,0.98,0.05,-0.06,0,4.200,4.100,-2.700,0,81.2271000,0.1773000,-0.1766000
HD 4203 b,0,431.88000000,0.85000000,-0.85000000,0,1.170000,0.020000,-0.020000,0,1.190,,,0,2.23000,0.21000,-0.21000,0,Msini,1.660000,,,0,0.520000,0.030000,-0.030000,0,G5,1.25,0.16,-0.16,0,8.520,1.400,-1.560,0,81.3795000,0.3608000,-0.3577000
HD 4203 c,0,6700.00000000,4500.00000000,-4500.00000000,0,6.950000,1.930000,-0.560000,0,1.190,,,0,2.17000,0.52000,-0.52000,0,Msini,1.610000,,,0,0.240000,0.130000,-0.130000,0,G5,0.99,0.12,-0.13,0,8.520,1.400,-1.560,0,81.3795000,0.3608000,-0.3577000
HD 9174 b,0,1179.00000000,34.00000000,-34.00000000,0,2.200000,0.090000,-0.090000,0,1.230,,,0,1.11000,0.14000,-0.14000,0,Msini,0.754000,,,0,0.120000,0.050000,-0.050000,0,G8 IV,1.03,0.05,-0.05,0,9.000,3.000,-3.000,0,81.4893000,0.3063000,-0.3042000
HIP 75092 b,0,926.40000000,12.80000000,-12.80000000,0,2.020000,0.020000,-0.020000,0,1.200,,,0,1.79000,0.15000,-0.15000,0,Msini,1.270000,,,0,0.420000,0.100000,-0.100000,0,K0 III,1.28,0.11,-0.10,0,4.300,1.260,-1.040,0,81.6696000,0.4148000,-0.4107000
HAT-P-22 b,0,3.21222000,0.00000900,-0.00000900,0,0.041400,0.000500,-0.000500,0,1.150,0.190,-0.190,0,2.47000,0.32000,-0.32000,0,Mass,2.140000,0.280000,-0.280000,0,0.020000,0.010000,-0.010000,0,G5 V,1.13,0.22,-0.22,0,12.400,1.600,-2.600,0,81.7647000,0.2505000,-0.2489000
TOI-1062 b,0,4.11296000,0.00150000,-0.00150000,0,0.052000,0.024000,-0.025000,0,0.202,0.009,-0.008,0,0.03194,0.00255,-0.00264,0,Mass,4.850000,0.840000,-0.740000,0,0.177000,0.067000,-0.064000,0,G9 V,0.94,0.02,-0.02,0,2.500,0.300,-0.300,0,82.1733000,0.1635000,-0.1629000
TOI-1062 c,0,7.97200000,0.01800000,-0.02400000,0,0.080000,0.013000,-0.012000,0,0.276,,,0,0.03077,0.00396,-0.00371,0,Msini,1.800000,,,0,0.140000,0.073000,-0.069000,0,G9 V,0.94,0.02,-0.02,0,2.500,0.300,-0.300,0,82.1733000,0.1635000,-0.1629000
HD 93963 A b,0,1.03913530,0.00000490,-0.00000490,0,0.020850,0.000370,-0.000370,0,0.120,0.004,-0.004,0,0.02454,0.01007,-0.01007,0,Mass,17.400000,,,0,,,,,G0 V,1.11,0.04,-0.04,0,1.400,0.800,-0.400,0,82.3432000,0.3932000,-0.3896000
HD 93963 A c,0,3.64513980,0.00001060,-0.00001420,0,0.048130,0.000850,-0.000850,0,0.288,0.005,-0.005,0,0.06041,0.01290,-0.01290,0,Mass,3.140000,,,0,,,,,G0 V,1.11,0.04,-0.04,0,1.400,0.800,-0.400,0,82.3432000,0.3932000,-0.3896000
K2-9 b,0,18.44980000,0.00150000,-0.00150000,0,0.091000,0.013000,-0.016000,0,0.201,0.047,-0.086,0,0.01790,,,0,M-R relationship,2.740000,,,0,,,,,M2.5 V,0.30,0.14,-0.14,0,1.000,,,-1,82.9631000,0.3747000,-0.3714000
HD 73534 b,0,1750.00000000,24.00000000,-24.00000000,0,2.990000,0.150000,-0.150000,0,1.230,,,0,1.11200,0.05900,-0.05900,0,Msini,0.755000,,,0,0.126000,0.057000,-0.057000,0,G5,1.16,,,0,7.040,1.370,-1.370,0,83.3321000,0.3702000,-0.3702000
K2-21 b,0,9.32503800,0.00037900,-0.00040300,0,0.076000,0.002000,-0.003000,0,0.164,0.009,-0.009,0,0.01270,,,0,M-R relationship,2.700000,3.700000,-1.600000,0,0.100000,0.148654,-0.084698,0,M0.0,0.68,0.07,-0.07,0,1.000,,,-1,83.6448000,0.2665000,-0.2649000
K2-21 c,0,15.50192000,0.00091800,-0.00092800,0,0.107000,0.003000,-0.004000,0,0.222,0.015,-0.017,0,0.02130,,,0,M-R relationship,5.400000,5.400000,-3.500000,0,0.210000,0.206770,-0.173719,0,M0.0,0.68,0.07,-0.07,0,1.000,,,-1,83.6448000,0.2665000,-0.2649000
HD 47366 b,0,359.15000000,2.03000000,-2.34000000,0,1.280000,0.050000,-0.060000,0,1.190,,,0,2.30000,0.13000,-0.18000,0,Msini,1.710000,,,0,0.060000,0.040000,-0.040000,0,K1 III,2.19,0.25,-0.25,0,0.940,,,0,84.3552000,0.4560000,-0.4560000
HD 47366 c,0,682.85000000,4.98000000,-4.90000000,0,1.970000,0.080000,-0.090000,0,1.200,,,0,1.88000,0.12000,-0.14000,0,Msini,1.360000,,,0,0.100000,0.110000,-0.080000,0,K1 III,2.19,0.25,-0.25,0,0.940,,,0,84.3552000,0.4560000,-0.4560000
BD-10 3166 b,0,3.48777000,0.00011000,-0.00011000,0,0.040000,0.000000,0.000000,0,1.260,,,0,0.59000,0.07000,-0.07000,0,Msini,0.368000,,,0,0.020000,0.020000,-0.020000,0,K0 V,1.47,0.24,-0.24,0,1.000,2.000,-1.000,1,84.4069000,0.3537000,-0.3508000
omi CrB b,0,187.83000000,0.54000000,-0.54000000,0,0.830000,,,0,1.210,,,0,1.50000,,,0,Msini,1.040000,,,0,0.191000,0.085000,-0.085000,0,K0,2.13,0.23,,0,7.827,3.844,-3.844,0,84.7883000,0.5533000,-0.5533000
HD 96167 b,0,498.04000000,0.76000000,-0.76000000,0,1.332000,0.098000,-0.098000,0,1.250,,,0,0.71700,0.04000,-0.04000,0,Msini,0.456000,,,0,0.685000,0.029000,-0.029000,0,G5,1.27,,,0,4.850,0.630,-0.630,0,85.3006000,0.4163000,-0.4123000
HD 75784 b,0,341.20000000,1.10000000,-1.10000000,0,1.032000,0.066000,-0.066000,0,1.230,,,0,1.00000,0.14000,-0.14000,0,Msini,0.665000,,,0,0.097000,0.063000,-0.063000,0,G5,1.26,,,0,4.000,0.700,-0.700,0,85.4321000,0.5255500,-0.5255500
HD 75784 c,0,7900.00000000,2000.00000000,-2000.00000000,0,8.400000,1.400000,-1.400000,0,1.140,,,0,5.64000,0.72000,-0.72000,0,Msini,4.700000,,,0,0.489000,0.092000,-0.092000,0,G5,1.26,,,0,5.360,1.390,-1.390,0,85.4321000,0.5255500,-0.5255500
HD 43691 b,0,36.99870000,0.00110000,-0.00110000,0,0.238000,0.015000,-0.015000,0,1.180,,,0,2.55000,0.34000,-0.34000,0,Msini,1.940000,,,0,0.079600,0.006700,-0.006700,0,G0,1.32,0.25,-0.25,0,2.390,0.370,-0.370,0,85.6009000,0.3684000,-0.3652000
HD 2039 b,0,1120.00000000,23.00000000,-23.00000000,0,2.200000,0.060000,-0.060000,0,1.140,,,0,6.29000,1.16000,-1.16000,0,Msini,5.360000,,,0,0.710000,0.050000,-0.050000,0,G2/G3 IV/V,1.23,0.19,-0.19,0,6.000,4.000,-4.000,0,85.6922000,0.2048000,-0.2038000
HD 81688 b,0,184.02000000,0.18000000,-0.18000000,0,0.810000,,,0,1.180,,,0,2.70000,,,0,Msini,2.050000,,,0,0.000000,,,0,G5,2.10,,,0,1.480,0.210,-0.210,0,85.7183000,0.7869500,-0.7869500
TOI-561 b,0,0.44656880,0.00000070,-0.00000080,0,0.010600,0.000100,-0.000100,0,0.127,0.003,-0.003,0,0.00629,0.00072,-0.00072,0,Mass,3.800000,0.500000,-0.500000,0,0.000000,,,0,G9 V,0.81,0.04,-0.04,0,11.000,2.800,-3.500,0,85.7990000,0.4988000,-0.4932000
TOI-561 c,0,10.77883100,0.00003400,-0.00003600,0,0.088400,0.000900,-0.000900,0,0.260,0.004,-0.004,0,0.01696,0.00217,-0.00214,0,Mass,1.200000,0.200000,-0.200000,0,0.030000,0.035000,-0.021000,0,G9 V,0.81,0.04,-0.04,0,11.000,2.800,-3.500,0,85.7990000,0.4988000,-0.4932000
HD 95086 b,0,,,,,55.700000,2.500000,-2.500000,0,1.150,,,0,5.00000,2.00000,-2.00000,0,Mass,4.070000,,,0,,,,,A8 III,1.77,0.36,-0.22,0,0.017,0.004,-0.004,0,86.2279000,0.2443000,-0.2431000
WASP-43 b,0,0.81347500,0.00000100,-0.00000100,0,0.014200,0.000400,-0.000400,0,0.930,0.070,-0.090,0,1.78000,0.10000,-0.10000,0,Mass,2.939000,0.971000,-0.545000,0,0.000000,,,0,K7 V,0.58,0.05,,0,7.000,7.000,-7.000,0,86.7467000,0.3281000,-0.3257000
WASP-29 b,0,3.92273000,0.00000400,-0.00000400,0,0.045700,0.000600,-0.000600,0,0.770,0.070,-0.070,0,0.23000,0.05000,-0.05000,0,Mass,0.650000,0.100000,-0.100000,0,0.030000,0.040000,-0.040000,0,,0.77,0.25,-0.25,0,14.000,0.000,-7.000,0,87.5953000,0.3117000,-0.3095000
HD 152079 b,0,2918.92000000,37.87000000,-39.28000000,0,4.187000,0.051000,-0.053000,0,1.180,,,0,2.66100,0.04600,-0.04600,0,Msini,2.020000,,,0,0.532000,0.015000,-0.016000,0,G6 V,1.15,0.03,-0.03,0,1.622,1.369,-1.369,0,87.8888000,0.3583000,-0.3554000
HD 1605 b,0,577.20000000,2.50000000,-2.50000000,0,1.492000,0.038000,-0.038000,0,1.230,,,0,0.93400,0.07900,-0.07900,0,Msini,0.621000,,,0,0.095000,0.057000,-0.057000,0,K1 IV,1.33,0.09,-0.09,0,4.360,0.970,-0.970,0,88.8047000,0.3754000,-0.3724000
HD 1605 c,0,2149.00000000,16.00000000,-16.00000000,0,3.584000,0.099000,-0.099000,0,1.160,,,0,3.62000,0.23000,-0.23000,0,Msini,2.880000,,,0,0.099000,0.011000,-0.011000,0,K1 IV,1.33,0.09,-0.09,0,4.360,0.970,-0.970,0,88.8047000,0.3754000,-0.3724000
bet Cnc b,0,605.20000000,4.00000000,-4.00000000,0,1.700000,0.100000,-0.100000,0,1.120,,,0,7.80000,0.80000,-0.80000,0,Msini,6.810000,,,0,0.080000,0.020000,-0.020000,0,K4 III,1.70,0.10,-0.10,0,1.850,0.340,-0.340,0,89.0472000,7.6915200,-7.6915200
HD 59686 A b,0,299.36000000,0.26000000,-0.31000000,0,1.086000,0.000600,-0.000700,0,1.130,,,0,6.92000,0.18000,-0.24000,0,Msini,5.900000,,,0,0.050000,0.030000,-0.020000,0,K2 III,1.90,0.20,-0.20,0,1.730,0.470,-0.470,0,89.2721000,0.7315500,-0.7315500
HD 33283 b,0,18.19910000,0.00170000,-0.00170000,0,0.150800,0.008700,-0.008700,0,1.120,,,0,0.32900,0.07100,-0.07100,0,Msini,0.294000,,,0,0.399000,0.056000,-0.056000,0,G3/G5 V,1.38,0.24,-0.24,0,3.630,0.480,-0.480,0,89.8623000,0.2335000,-0.2324000
WASP-8 b,0,8.15872000,0.00001500,-0.00001500,0,0.080100,0.001500,-0.001500,0,1.130,0.050,-0.050,0,2.54000,0.33000,-0.33000,0,Mass,2.470000,0.390000,-0.170000,0,0.310000,0.000000,0.000000,0,G8 V,1.34,0.26,-0.26,0,4.000,1.000,-1.000,0,89.9606000,0.3648000,-0.3618000
